product_id,sku,name,brand,category,subcategory,price,unit_cost,weight_oz,is_store_brand,is_rx,popularity_score,avg_units_per_store_per_week,rx_generic_name,rx_therapeutic_class,rx_days_supply
7840,091966274079,"NicoDerm CQ Step 1 Nicotine Patch 21mg, 40 CT Family Size",NicoDerm CQ,Smoking Cessation,Patch,123.16,49.65,6.3,False,False,0.4102,5.17,,,
7841,055387304586,"NicoDerm CQ Step 1 Nicotine Patch 21mg, 80 CT",NicoDerm CQ,Smoking Cessation,Patch,76.98,40.76,5.6,False,False,0.4886,4.42,,,
7842,054041034944,"NicoDerm CQ Step 1 Nicotine Patch 21mg, 80 CT Super Size",NicoDerm CQ,Smoking Cessation,Patch,150.11,80.96,9.8,False,False,0.4041,5.66,,,
7843,080965330244,"NicoDerm CQ Step 2 Nicotine Patch 14mg, 160 CT",NicoDerm CQ,Smoking Cessation,Patch,104.97,43.01,10.4,False,False,0.4808,2.18,,,
7844,033673661841,"NicoDerm CQ Step 2 Nicotine Patch 14mg, 160 CT Max Pack",NicoDerm CQ,Smoking Cessation,Patch,272.92,107.01,24.3,False,False,0.4047,5.06,,,
7845,029036645849,"NicoDerm CQ Step 2 Nicotine Patch 14mg, 20 CT",NicoDerm CQ,Smoking Cessation,Patch,34.99,15.51,2.0,False,False,0.4409,7.46,,,
7846,075232856848,"NicoDerm CQ Step 2 Nicotine Patch 14mg, 20 CT Stock Up Size",NicoDerm CQ,Smoking Cessation,Patch,83.98,40.55,4.3,False,False,0.358,0.72,,,
7847,019006163367,"NicoDerm CQ Step 2 Nicotine Patch 14mg, 40 CT",NicoDerm CQ,Smoking Cessation,Patch,55.98,30.23,3.2,False,False,0.4686,5.36,,,
7848,036520145198,"NicoDerm CQ Step 2 Nicotine Patch 14mg, 40 CT Economy Pack",NicoDerm CQ,Smoking Cessation,Patch,139.95,61.92,7.2,False,False,0.3807,2.22,,,
7849,013185450775,"NicoDerm CQ Step 2 Nicotine Patch 14mg, 80 CT",NicoDerm CQ,Smoking Cessation,Patch,76.98,38.74,5.6,False,False,0.4875,5.19,,,
7850,049270320296,"NicoDerm CQ Step 2 Nicotine Patch 14mg, 80 CT Economy Pack",NicoDerm CQ,Smoking Cessation,Patch,192.45,77.47,12.6,False,False,0.3981,1.83,,,
7851,080133361056,"NicoDerm CQ Step 3 Nicotine Patch 7mg, 160 CT",NicoDerm CQ,Smoking Cessation,Patch,104.97,53.93,10.4,False,False,0.3486,1.82,,,
7852,012087287168,"NicoDerm CQ Step 3 Nicotine Patch 7mg, 160 CT Stock Up Size",NicoDerm CQ,Smoking Cessation,Patch,251.93,123.16,22.5,False,False,0.2651,1.47,,,
7853,033177645170,"NicoDerm CQ Step 3 Nicotine Patch 7mg, 20 CT",NicoDerm CQ,Smoking Cessation,Patch,34.99,13.46,2.0,False,False,0.3994,2.39,,,
7854,021130575589,"NicoDerm CQ Step 3 Nicotine Patch 7mg, 20 CT Value Size",NicoDerm CQ,Smoking Cessation,Patch,62.98,27.94,3.2,False,False,0.3311,1.5,,,
7855,093445089143,"NicoDerm CQ Step 3 Nicotine Patch 7mg, 40 CT",NicoDerm CQ,Smoking Cessation,Patch,55.98,24.09,3.2,False,False,0.3903,0.71,,,
7856,031253567828,"NicoDerm CQ Step 3 Nicotine Patch 7mg, 40 CT Club Pack",NicoDerm CQ,Smoking Cessation,Patch,167.94,70.29,8.6,False,False,0.3083,1.8,,,
7857,060667680465,"NicoDerm CQ Step 3 Nicotine Patch 7mg, 80 CT",NicoDerm CQ,Smoking Cessation,Patch,76.98,38.2,5.6,False,False,0.4037,4.43,,,
7858,047330051654,"NicoDerm CQ Step 3 Nicotine Patch 7mg, 80 CT Super Size",NicoDerm CQ,Smoking Cessation,Patch,150.11,55.4,9.8,False,False,0.3119,1.57,,,
7859,056574739839,"Nicorette Nicotine Coated Lozenge 2mg Ice Mint, 120 CT",Nicorette,Smoking Cessation,Lozenge,58.48,30.71,8.0,False,False,0.3312,1.25,,,
7860,096843469906,"Nicorette Nicotine Coated Lozenge 2mg Ice Mint, 120 CT Bonus Size",Nicorette,Smoking Cessation,Lozenge,96.49,37.9,11.9,False,False,0.2619,1.83,,,
7861,036851494743,"Nicorette Nicotine Coated Lozenge 2mg Ice Mint, 250 CT",Nicorette,Smoking Cessation,Lozenge,93.58,35.59,15.8,False,False,0.33,2.22,,,
7862,033202952143,"Nicorette Nicotine Coated Lozenge 2mg Ice Mint, 250 CT Economy Pack",Nicorette,Smoking Cessation,Lozenge,233.95,106.98,35.6,False,False,0.2508,2.43,,,
7863,070611888205,"Nicorette Nicotine Coated Lozenge 2mg Ice Mint, 400 CT",Nicorette,Smoking Cessation,Lozenge,124.77,52.39,24.8,False,False,0.3125,0.54,,,
7864,034165568983,"Nicorette Nicotine Coated Lozenge 2mg Ice Mint, 400 CT Family Size",Nicorette,Smoking Cessation,Lozenge,274.49,138.63,49.1,False,False,0.2288,2.0,,,
7865,045185259850,"Nicorette Nicotine Coated Lozenge 2mg Ice Mint, 60 CT",Nicorette,Smoking Cessation,Lozenge,38.99,19.77,4.4,False,False,0.3457,2.17,,,
7866,040521240929,"Nicorette Nicotine Coated Lozenge 2mg Ice Mint, 60 CT Stock Up Size",Nicorette,Smoking Cessation,Lozenge,93.58,41.85,9.5,False,False,0.2838,1.7,,,
7867,098655959408,"Nicorette Nicotine Gum 2mg Fruit Chill, 120 CT",Nicorette,Smoking Cessation,Gum,52.48,27.11,8.0,False,False,0.4113,3.67,,,
7868,075682847878,"Nicorette Nicotine Gum 2mg Fruit Chill, 120 CT Jumbo Pack",Nicorette,Smoking Cessation,Gum,146.94,66.17,20.2,False,False,0.3239,1.81,,,
7869,072595694094,"Nicorette Nicotine Gum 2mg Fruit Chill, 250 CT",Nicorette,Smoking Cessation,Gum,83.98,36.15,15.8,False,False,0.4595,2.43,,,
7870,090481119230,"Nicorette Nicotine Gum 2mg Fruit Chill, 250 CT Club Pack",Nicorette,Smoking Cessation,Gum,251.94,133.42,42.7,False,False,0.369,1.56,,,
7871,001097822094,"Nicorette Nicotine Gum 2mg Fruit Chill, 400 CT",Nicorette,Smoking Cessation,Gum,111.97,59.55,24.8,False,False,0.4572,5.27,,,
7872,025368803889,"Nicorette Nicotine Gum 2mg Fruit Chill, 400 CT Value Size",Nicorette,Smoking Cessation,Gum,201.55,75.28,40.2,False,False,0.3757,0.89,,,
7873,018421693176,"Nicorette Nicotine Gum 2mg Fruit Chill, 60 CT",Nicorette,Smoking Cessation,Gum,34.99,13.42,4.4,False,False,0.4559,2.78,,,
7874,031092560691,"Nicorette Nicotine Gum 2mg Fruit Chill, 60 CT Stock Up Size",Nicorette,Smoking Cessation,Gum,83.98,41.76,9.5,False,False,0.3898,2.07,,,
7875,063744486707,"Nicorette Nicotine Gum 2mg Original, 120 CT",Nicorette,Smoking Cessation,Gum,52.48,25.07,8.0,False,False,0.5869,4.16,,,
7876,077298003082,"Nicorette Nicotine Gum 2mg Original, 120 CT Bulk Pack",Nicorette,Smoking Cessation,Gum,183.68,75.33,25.2,False,False,0.5378,4.29,,,
7877,059386341009,"Nicorette Nicotine Gum 2mg Original, 120 CT Jumbo Pack",Nicorette,Smoking Cessation,Gum,146.94,58.82,20.2,False,False,0.5171,6.34,,,
7878,079770350363,"Nicorette Nicotine Gum 2mg Original, 250 CT",Nicorette,Smoking Cessation,Gum,83.98,46.14,15.8,False,False,0.5619,4.17,,,
7879,067978321063,"Nicorette Nicotine Gum 2mg Original, 250 CT Bulk Pack",Nicorette,Smoking Cessation,Gum,293.93,144.98,49.8,False,False,0.5197,3.03,,,
7880,041551594891,"Nicorette Nicotine Gum 2mg Original, 250 CT Max Pack",Nicorette,Smoking Cessation,Gum,218.35,119.18,37.0,False,False,0.4778,5.52,,,
7881,097734608459,"Nicorette Nicotine Gum 2mg Original, 400 CT",Nicorette,Smoking Cessation,Gum,111.97,50.14,24.8,False,False,0.5239,6.36,,,
7882,054225828031,"Nicorette Nicotine Gum 2mg Original, 400 CT Bonus Size",Nicorette,Smoking Cessation,Gum,184.75,94.98,36.8,False,False,0.4285,2.97,,,
7883,089776227675,"Nicorette Nicotine Gum 2mg Original, 400 CT Family Size",Nicorette,Smoking Cessation,Gum,246.33,100.54,49.1,False,False,0.4457,4.84,,,
7884,051395295892,"Nicorette Nicotine Gum 2mg Original, 60 CT",Nicorette,Smoking Cessation,Gum,34.99,17.24,4.4,False,False,0.5733,4.93,,,
7885,026126733554,"Nicorette Nicotine Gum 2mg Original, 60 CT Economy Pack",Nicorette,Smoking Cessation,Gum,87.48,48.02,9.9,False,False,0.5162,4.61,,,
7886,033604121901,"Nicorette Nicotine Gum 2mg Original, 60 CT Family Size",Nicorette,Smoking Cessation,Gum,76.98,30.28,8.7,False,False,0.4776,7.13,,,
7887,068895070171,"Nicorette Nicotine Gum 2mg White Ice Mint, 120 CT",Nicorette,Smoking Cessation,Gum,52.48,22.28,8.0,False,False,0.5071,6.1,,,
7888,034298138688,"Nicorette Nicotine Gum 2mg White Ice Mint, 120 CT Economy Pack",Nicorette,Smoking Cessation,Gum,131.2,46.89,18.0,False,False,0.4119,4.27,,,
7889,072912407253,"Nicorette Nicotine Gum 2mg White Ice Mint, 250 CT",Nicorette,Smoking Cessation,Gum,83.98,32.6,15.8,False,False,0.474,6.45,,,
7890,082425308237,"Nicorette Nicotine Gum 2mg White Ice Mint, 250 CT Stock Up Size",Nicorette,Smoking Cessation,Gum,201.55,74.6,34.1,False,False,0.3796,0.66,,,
7891,021929754935,"Nicorette Nicotine Gum 2mg White Ice Mint, 400 CT",Nicorette,Smoking Cessation,Gum,111.97,46.98,24.8,False,False,0.4845,5.57,,,
7892,038239891823,"Nicorette Nicotine Gum 2mg White Ice Mint, 400 CT Super Size",Nicorette,Smoking Cessation,Gum,218.34,105.2,43.5,False,False,0.3917,0.58,,,
7893,013439848587,"Nicorette Nicotine Gum 2mg White Ice Mint, 60 CT",Nicorette,Smoking Cessation,Gum,34.99,12.98,4.4,False,False,0.4779,6.0,,,
7894,058738311493,"Nicorette Nicotine Gum 2mg White Ice Mint, 60 CT Super Size",Nicorette,Smoking Cessation,Gum,68.23,36.71,7.7,False,False,0.3991,1.42,,,
7895,014399631950,"Nicorette Nicotine Gum 4mg Fruit Chill, 120 CT",Nicorette,Smoking Cessation,Gum,55.48,28.19,8.0,False,False,0.4082,3.12,,,
7896,079416963551,"Nicorette Nicotine Gum 4mg Fruit Chill, 120 CT Family Size",Nicorette,Smoking Cessation,Gum,122.06,43.54,15.8,False,False,0.3117,1.59,,,
7897,045470864721,"Nicorette Nicotine Gum 4mg Fruit Chill, 250 CT",Nicorette,Smoking Cessation,Gum,88.78,43.52,15.8,False,False,0.4337,2.57,,,
7898,068645779750,"Nicorette Nicotine Gum 4mg Fruit Chill, 250 CT Stock Up Size",Nicorette,Smoking Cessation,Gum,213.07,97.12,34.1,False,False,0.3403,1.13,,,
7899,009647918365,"Nicorette Nicotine Gum 4mg Fruit Chill, 400 CT",Nicorette,Smoking Cessation,Gum,118.37,43.75,24.8,False,False,0.3572,2.31,,,
7900,049388232160,"Nicorette Nicotine Gum 4mg Fruit Chill, 400 CT Bulk Pack",Nicorette,Smoking Cessation,Gum,414.3,157.94,78.1,False,False,0.281,2.0,,,
7901,018253175871,"Nicorette Nicotine Gum 4mg Fruit Chill, 60 CT",Nicorette,Smoking Cessation,Gum,36.99,15.65,4.4,False,False,0.3626,2.12,,,
7902,064277623522,"Nicorette Nicotine Gum 4mg Fruit Chill, 60 CT Jumbo Pack",Nicorette,Smoking Cessation,Gum,103.57,41.15,11.1,False,False,0.3019,1.6,,,
7903,067238194734,"Nicorette Nicotine Gum 4mg Original, 120 CT",Nicorette,Smoking Cessation,Gum,55.48,28.2,8.0,False,False,0.5355,5.01,,,
7904,069978074512,"Nicorette Nicotine Gum 4mg Original, 120 CT Club Pack",Nicorette,Smoking Cessation,Gum,166.44,73.07,21.6,False,False,0.4772,5.56,,,
7905,055020122225,"Nicorette Nicotine Gum 4mg Original, 120 CT Super Size",Nicorette,Smoking Cessation,Gum,108.19,45.5,14.0,False,False,0.4785,2.69,,,
7906,014263381233,"Nicorette Nicotine Gum 4mg Original, 250 CT",Nicorette,Smoking Cessation,Gum,88.78,38.68,15.8,False,False,0.5543,7.5,,,
7907,080665387746,"Nicorette Nicotine Gum 4mg Original, 250 CT Club Pack",Nicorette,Smoking Cessation,Gum,266.34,112.82,42.7,False,False,0.488,5.54,,,
7908,008366922929,"Nicorette Nicotine Gum 4mg Original, 250 CT Super Size",Nicorette,Smoking Cessation,Gum,173.12,72.92,27.7,False,False,0.4704,4.66,,,
7909,095215908562,"Nicorette Nicotine Gum 4mg Original, 400 CT",Nicorette,Smoking Cessation,Gum,118.37,51.08,24.8,False,False,0.543,4.43,,,
7910,023643192994,"Nicorette Nicotine Gum 4mg Original, 400 CT Max Pack",Nicorette,Smoking Cessation,Gum,307.76,135.69,58.0,False,False,0.4519,2.3,,,
7911,090134213186,"Nicorette Nicotine Gum 4mg Original, 400 CT Stock Up Size",Nicorette,Smoking Cessation,Gum,284.09,130.02,53.6,False,False,0.4583,3.12,,,
7912,026894541146,"Nicorette Nicotine Gum 4mg Original, 60 CT",Nicorette,Smoking Cessation,Gum,36.99,13.58,4.4,False,False,0.5575,2.78,,,
7913,010259293696,"Nicorette Nicotine Gum 4mg Original, 60 CT Bulk Pack",Nicorette,Smoking Cessation,Gum,129.47,66.05,13.9,False,False,0.4649,6.42,,,
7914,062949723112,"Nicorette Nicotine Gum 4mg Original, 60 CT Jumbo Pack",Nicorette,Smoking Cessation,Gum,103.57,51.85,11.1,False,False,0.4692,5.17,,,
7915,013236435638,"Nicorette Nicotine Gum 4mg White Ice Mint, 120 CT",Nicorette,Smoking Cessation,Gum,55.48,20.24,8.0,False,False,0.4502,2.64,,,
7916,002593376517,"Nicorette Nicotine Gum 4mg White Ice Mint, 120 CT Value Size",Nicorette,Smoking Cessation,Gum,99.86,47.01,13.0,False,False,0.403,6.96,,,
7917,028838002539,"Nicorette Nicotine Gum 4mg White Ice Mint, 250 CT",Nicorette,Smoking Cessation,Gum,88.78,36.58,15.8,False,False,0.4983,4.45,,,
7918,003303625000,"Nicorette Nicotine Gum 4mg White Ice Mint, 250 CT Bonus Size",Nicorette,Smoking Cessation,Gum,146.49,60.35,23.5,False,False,0.4523,5.19,,,
7919,073306369775,"Nicorette Nicotine Gum 4mg White Ice Mint, 400 CT",Nicorette,Smoking Cessation,Gum,118.37,51.66,24.8,False,False,0.5159,6.61,,,
7920,099927191830,"Nicorette Nicotine Gum 4mg White Ice Mint, 400 CT Bonus Size",Nicorette,Smoking Cessation,Gum,195.31,104.41,36.8,False,False,0.4514,3.38,,,
7921,076796074600,"Nicorette Nicotine Gum 4mg White Ice Mint, 400 CT Value Size",Nicorette,Smoking Cessation,Gum,213.07,104.93,40.2,False,False,0.4577,5.86,,,
7922,016754186112,"Nicorette Nicotine Gum 4mg White Ice Mint, 60 CT",Nicorette,Smoking Cessation,Gum,36.99,16.01,4.4,False,False,0.4951,6.11,,,
7923,014245369372,"Nicorette Nicotine Gum 4mg White Ice Mint, 60 CT Value Size",Nicorette,Smoking Cessation,Gum,66.58,35.08,7.1,False,False,0.4265,7.2,,,
7924,035436428692,"Nicorette Nicotine Lozenge 2mg Cherry, 120 CT",Nicorette,Smoking Cessation,Lozenge,52.48,21.18,8.0,False,False,0.4277,7.28,,,
7925,032873930160,"Nicorette Nicotine Lozenge 2mg Cherry, 120 CT Family Size",Nicorette,Smoking Cessation,Lozenge,115.46,44.94,15.8,False,False,0.3408,2.04,,,
7926,038849734442,"Nicorette Nicotine Lozenge 2mg Cherry, 250 CT",Nicorette,Smoking Cessation,Lozenge,83.98,45.74,15.8,False,False,0.4552,5.51,,,
7927,064253029607,"Nicorette Nicotine Lozenge 2mg Cherry, 250 CT Super Size",Nicorette,Smoking Cessation,Lozenge,163.76,79.07,27.7,False,False,0.4139,6.99,,,
7928,085797369134,"Nicorette Nicotine Lozenge 2mg Cherry, 400 CT",Nicorette,Smoking Cessation,Lozenge,111.97,54.27,24.8,False,False,0.4849,2.87,,,
7929,092582965570,"Nicorette Nicotine Lozenge 2mg Cherry, 400 CT Super Size",Nicorette,Smoking Cessation,Lozenge,218.34,92.32,43.5,False,False,0.4344,5.27,,,
7930,039788929586,"Nicorette Nicotine Lozenge 2mg Cherry, 60 CT",Nicorette,Smoking Cessation,Lozenge,34.99,18.15,4.4,False,False,0.4874,4.86,,,
7931,003857566927,"Nicorette Nicotine Lozenge 2mg Cherry, 60 CT Jumbo Pack",Nicorette,Smoking Cessation,Lozenge,97.97,37.29,11.1,False,False,0.4113,6.45,,,
7932,065327147722,"Nicorette Nicotine Lozenge 4mg Cherry, 120 CT",Nicorette,Smoking Cessation,Lozenge,55.48,25.12,8.0,False,False,0.4396,7.35,,,
7933,094647823399,"Nicorette Nicotine Lozenge 4mg Cherry, 120 CT Stock Up Size",Nicorette,Smoking Cessation,Lozenge,133.15,55.73,17.3,False,False,0.371,2.4,,,
7934,056796985700,"Nicorette Nicotine Lozenge 4mg Cherry, 250 CT",Nicorette,Smoking Cessation,Lozenge,88.78,42.96,15.8,False,False,0.399,0.97,,,
7935,032474815866,"Nicorette Nicotine Lozenge 4mg Cherry, 250 CT Club Pack",Nicorette,Smoking Cessation,Lozenge,266.34,132.08,42.7,False,False,0.3454,2.12,,,
7936,025376850530,"Nicorette Nicotine Lozenge 4mg Cherry, 400 CT",Nicorette,Smoking Cessation,Lozenge,118.37,63.82,24.8,False,False,0.4586,5.75,,,
7937,056754388369,"Nicorette Nicotine Lozenge 4mg Cherry, 400 CT Super Size",Nicorette,Smoking Cessation,Lozenge,230.82,117.71,43.5,False,False,0.4033,2.35,,,
7938,028430108004,"Nicorette Nicotine Lozenge 4mg Cherry, 60 CT",Nicorette,Smoking Cessation,Lozenge,36.99,16.69,4.4,False,False,0.3913,2.03,,,
7939,046822587763,"Nicorette Nicotine Lozenge 4mg Cherry, 60 CT Max Pack",Nicorette,Smoking Cessation,Lozenge,96.17,41.17,10.3,False,False,0.3151,2.38,,,
7940,099602583264,"Nicorette Nicotine Mini Lozenge 2mg Mint, 120 CT",Nicorette,Smoking Cessation,Lozenge,52.48,19.46,8.0,False,False,0.4308,6.36,,,
7941,012785746622,"Nicorette Nicotine Mini Lozenge 2mg Mint, 120 CT Bulk Pack",Nicorette,Smoking Cessation,Lozenge,183.68,88.98,25.2,False,False,0.3539,2.41,,,
7942,072861496728,"Nicorette Nicotine Mini Lozenge 2mg Mint, 250 CT",Nicorette,Smoking Cessation,Lozenge,83.98,42.78,15.8,False,False,0.3671,0.83,,,
7943,030558304404,"Nicorette Nicotine Mini Lozenge 2mg Mint, 250 CT Stock Up Size",Nicorette,Smoking Cessation,Lozenge,201.55,81.18,34.1,False,False,0.2853,1.82,,,
7944,067510563845,"Nicorette Nicotine Mini Lozenge 2mg Mint, 400 CT",Nicorette,Smoking Cessation,Lozenge,111.97,46.41,24.8,False,False,0.369,0.82,,,
7945,060320307463,"Nicorette Nicotine Mini Lozenge 2mg Mint, 400 CT Club Pack",Nicorette,Smoking Cessation,Lozenge,335.91,142.94,67.0,False,False,0.2708,2.35,,,
7946,075181880819,"Nicorette Nicotine Mini Lozenge 2mg Mint, 60 CT",Nicorette,Smoking Cessation,Lozenge,34.99,16.34,4.4,False,False,0.3734,2.08,,,
7947,005195340450,"Nicorette Nicotine Mini Lozenge 2mg Mint, 60 CT Jumbo Pack",Nicorette,Smoking Cessation,Lozenge,97.97,45.0,11.1,False,False,0.2901,2.11,,,
7948,020986276480,"Nicorette Nicotine Mini Lozenge 4mg Mint, 120 CT",Nicorette,Smoking Cessation,Lozenge,55.48,21.05,8.0,False,False,0.3911,1.17,,,
7949,043093006450,"Nicorette Nicotine Mini Lozenge 4mg Mint, 120 CT Stock Up Size",Nicorette,Smoking Cessation,Lozenge,133.15,63.08,17.3,False,False,0.3159,1.11,,,
7950,056248920709,"Nicorette Nicotine Mini Lozenge 4mg Mint, 250 CT",Nicorette,Smoking Cessation,Lozenge,88.78,48.42,15.8,False,False,0.4109,6.05,,,
7951,050495345612,"Nicorette Nicotine Mini Lozenge 4mg Mint, 250 CT Stock Up Size",Nicorette,Smoking Cessation,Lozenge,213.07,93.81,34.1,False,False,0.3575,1.03,,,
7952,094306323581,"Nicorette Nicotine Mini Lozenge 4mg Mint, 400 CT",Nicorette,Smoking Cessation,Lozenge,118.37,56.32,24.8,False,False,0.3443,1.26,,,
7953,014882979453,"Nicorette Nicotine Mini Lozenge 4mg Mint, 400 CT Bonus Size",Nicorette,Smoking Cessation,Lozenge,195.31,82.9,36.8,False,False,0.2644,0.93,,,
7954,013890724901,"Nicorette Nicotine Mini Lozenge 4mg Mint, 60 CT",Nicorette,Smoking Cessation,Lozenge,36.99,15.72,4.4,False,False,0.3967,2.14,,,
7955,051272209615,"Nicorette Nicotine Mini Lozenge 4mg Mint, 60 CT Super Size",Nicorette,Smoking Cessation,Lozenge,72.13,29.29,7.7,False,False,0.3441,2.35,,,
7956,054635701269,5-hour Energy Extra Strength Berry Shot,5-hour Energy,Snacks & Beverages,Shot,3.99,1.48,8.0,False,False,0.5342,6.26,,,
7957,066841839940,5-hour Energy Extra Strength Berry Shot 2 Pack,5-hour Energy,Snacks & Beverages,Shot,7.38,3.72,13.3,False,False,0.4468,14.08,,,
7958,061956813779,5-hour Energy Extra Strength Berry Shot Twin Pack,5-hour Energy,Snacks & Beverages,Shot,7.38,3.84,13.3,False,False,0.4591,20.79,,,
7959,069261947905,5-hour Energy Extra Strength Grape Shot,5-hour Energy,Snacks & Beverages,Shot,3.99,1.67,8.0,False,False,0.4187,8.35,,,
7960,009009469917,5-hour Energy Extra Strength Grape Shot Twin Pack,5-hour Energy,Snacks & Beverages,Shot,7.38,3.94,13.3,False,False,0.3652,2.63,,,
7961,070714419283,5-hour Energy Original Berry Shot,5-hour Energy,Snacks & Beverages,Shot,3.49,1.9,8.0,False,False,0.4531,16.87,,,
7962,092413045747,5-hour Energy Original Berry Shot 2 Pack,5-hour Energy,Snacks & Beverages,Shot,6.46,2.45,13.3,False,False,0.4119,8.21,,,
7963,037280190398,Altoids Curiously Strong Peppermints,Altoids,Snacks & Beverages,Mints,2.99,1.54,8.0,False,False,0.4886,16.08,,,
7964,075126523160,Altoids Curiously Strong Peppermints Twin Pack,Altoids,Snacks & Beverages,Mints,5.53,2.05,13.3,False,False,0.4206,15.18,,,
7965,088214774849,Arizona Green Tea with Ginseng & Honey 23 FL OZ,Arizona,Snacks & Beverages,Beverage,1.29,0.57,8.0,False,False,0.4702,21.62,,,
7966,034076732367,Arizona Green Tea with Ginseng & Honey 23 FL OZ Twin Pack,Arizona,Snacks & Beverages,Beverage,2.39,1.04,13.3,False,False,0.4232,9.92,,,
7967,036891423345,Body Armor SuperDrink Strawberry Banana 16 FL OZ,Body Armor,Snacks & Beverages,Beverage,2.29,0.85,8.0,False,False,0.3904,6.17,,,
7968,086384707988,Body Armor SuperDrink Strawberry Banana 16 FL OZ Twin Pack,Body Armor,Snacks & Beverages,Beverage,4.24,1.72,13.3,False,False,0.323,4.48,,,
7969,005291165254,Bubly Sparkling Water Lime 8 Pack 12 FL OZ Cans,Bubly,Snacks & Beverages,Water,5.49,2.01,8.0,False,False,0.4045,11.38,,,
7970,077278756328,CVS Health Electrolyte Water 1 Liter,CVS Health,Snacks & Beverages,Water,1.99,0.54,8.0,True,False,0.395,1.67,,,
7971,011320288597,CVS Health Electrolyte Water 1 Liter 2 Pack,CVS Health,Snacks & Beverages,Water,3.68,0.96,13.3,True,False,0.2962,5.47,,,
7972,006615471181,CVS Health Purified Drinking Water 1 Gallon,CVS Health,Snacks & Beverages,Water,1.49,0.43,8.0,True,False,0.5098,8.87,,,
7973,017608574741,CVS Health Purified Drinking Water 1 Gallon 3 Pack,CVS Health,Snacks & Beverages,Water,3.95,1.15,19.1,True,False,0.463,5.57,,,
7974,064458018253,CVS Health Purified Drinking Water 16.9 FL OZ 24 Pack,CVS Health,Snacks & Beverages,Water,4.99,1.32,8.0,True,False,0.5181,7.82,,,
7975,071556449315,Celsius Sparkling Orange Energy Drink 12 FL OZ,Celsius,Snacks & Beverages,Beverage,2.49,0.96,8.0,False,False,0.5192,8.23,,,
7976,044545701039,Celsius Sparkling Orange Energy Drink 12 FL OZ 2 Pack,Celsius,Snacks & Beverages,Beverage,4.61,1.97,13.3,False,False,0.4327,8.02,,,
7977,073806447270,Celsius Sparkling Orange Energy Drink 12 FL OZ 3 Pack,Celsius,Snacks & Beverages,Beverage,6.6,2.98,19.1,False,False,0.4625,20.31,,,
7978,054768168755,Celsius Sparkling Watermelon Energy Drink 12 FL OZ,Celsius,Snacks & Beverages,Beverage,2.49,1.07,8.0,False,False,0.4318,9.74,,,
7979,018424943735,Celsius Sparkling Watermelon Energy Drink 12 FL OZ Twin Pack,Celsius,Snacks & Beverages,Beverage,4.61,2.45,13.3,False,False,0.3891,1.78,,,
7980,029421751179,Celsius Sparkling Wild Berry Energy Drink 12 FL OZ,Celsius,Snacks & Beverages,Beverage,2.49,1.16,8.0,False,False,0.5079,22.34,,,
7981,060139290383,Celsius Sparkling Wild Berry Energy Drink 12 FL OZ 2 Pack,Celsius,Snacks & Beverages,Beverage,4.61,2.22,13.3,False,False,0.4265,13.2,,,
7982,098551486671,Cheetos Crunchy Cheese Flavored Snacks,Cheetos,Snacks & Beverages,Chips,4.99,1.85,8.0,False,False,0.6025,14.28,,,
7983,052723427831,Cheetos Crunchy Cheese Flavored Snacks 2 Pack,Cheetos,Snacks & Beverages,Chips,9.23,4.66,13.3,False,False,0.5082,11.29,,,
7984,003812091860,Cheetos Crunchy Cheese Flavored Snacks 3 Pack,Cheetos,Snacks & Beverages,Chips,13.22,6.58,19.1,False,False,0.5355,11.22,,,
7985,011454405075,Cheetos Flamin' Hot Crunchy Cheese Snacks,Cheetos,Snacks & Beverages,Chips,4.99,2.23,8.0,False,False,0.5796,16.28,,,
7986,050810710477,Cheetos Flamin' Hot Crunchy Cheese Snacks 2 Pack,Cheetos,Snacks & Beverages,Chips,9.23,4.5,13.3,False,False,0.4928,5.68,,,
7987,022426649793,Cheetos Flamin' Hot Crunchy Cheese Snacks 3 Pack,Cheetos,Snacks & Beverages,Chips,13.22,5.73,19.1,False,False,0.528,21.75,,,
7988,059119532452,Clif Bar Chocolate Chip,Clif,Snacks & Beverages,Bars,1.79,0.81,8.0,False,False,0.505,5.25,,,
7989,032493824559,Clif Bar Chocolate Chip Twin Pack,Clif,Snacks & Beverages,Bars,3.31,1.52,13.3,False,False,0.4296,19.72,,,
7990,042691639992,Clif Bar Crunchy Peanut Butter,Clif,Snacks & Beverages,Bars,1.79,0.77,8.0,False,False,0.4764,5.39,,,
7991,026986403383,Clif Bar Crunchy Peanut Butter Twin Pack,Clif,Snacks & Beverages,Bars,3.31,1.36,13.3,False,False,0.396,4.51,,,
7992,003672893529,Clif Builder's Chocolate Peanut Butter Bar,Clif,Snacks & Beverages,Bars,2.49,1.28,8.0,False,False,0.3965,2.83,,,
7993,033200814603,Clif Builder's Chocolate Peanut Butter Bar 3 Pack,Clif,Snacks & Beverages,Bars,6.6,2.61,19.1,False,False,0.3218,6.46,,,
7994,087736667141,"Coca-Cola Classic 12 FL OZ Cans, 12 Pack",Coca-Cola,Snacks & Beverages,Beverage,12.58,4.81,168.0,False,False,0.7954,66.16,,,
7995,072191779805,"Coca-Cola Classic 12 FL OZ Cans, 6 Pack",Coca-Cola,Snacks & Beverages,Beverage,6.99,3.36,84.0,False,False,0.7633,63.36,,,
